,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
2040,Thane (East),400603,18.9387711,72.8353355,Thane,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2041,Thane (East),400603,18.9387711,72.8353355,Thane,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2042,Thane (East),400603,18.9387711,72.8353355,Thane,Subway,18.938249673818397,72.83302651333346,Sandwich Place
2043,Thane (East),400603,18.9387711,72.8353355,Thane,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2044,Thane (East),400603,18.9387711,72.8353355,Thane,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2045,Thane (East),400603,18.9387711,72.8353355,Thane,The Clearing House,18.935328221472208,72.83826324402152,Lounge
2046,Thane (East),400603,18.9387711,72.8353355,Thane,Hotel Deluxe,18.93391483135239,72.83320482251608,Indian Restaurant
2047,Thane (East),400603,18.9387711,72.8353355,Thane,Mocambo Café,18.934266798708116,72.83369775717813,Café
2048,Thane (East),400603,18.9387711,72.8353355,Thane,Press Club Mumbai,18.94072099666554,72.83246892405421,Bar
2049,Thane (East),400603,18.9387711,72.8353355,Thane,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2050,Thane (East),400603,18.9387711,72.8353355,Thane,Kaboom,18.936023889132862,72.84016734038651,Asian Restaurant
2051,Thane (H Q),400601,19.0923049,72.8704901,Thane,Starbucks,19.091774,72.868675,Coffee Shop
2052,Thane (H Q),400601,19.0923049,72.8704901,Thane,GVK First and Business Lounge,19.096672740823124,72.8733863011069,Airport Lounge
2053,Thane (H Q),400601,19.0923049,72.8704901,Thane,Chhatrapati Shivaji International Airport,19.090508909983903,72.8651475906372,Airport
2054,Thane (H Q),400601,19.0923049,72.8704901,Thane,Costa Coffee,19.094142362707583,72.8717546908553,Coffee Shop
2055,Thane (H Q),400601,19.0923049,72.8704901,Thane,Cafe Coffee Day Int'l Dep,19.095420214942347,72.87463917515555,Café
2056,Thane (H Q),400601,19.0923049,72.8704901,Thane,the indian Kebab grill,19.09593537117874,72.8736257635861,Indian Restaurant
2057,Thane (H Q),400601,19.0923049,72.8704901,Thane,baker street,19.096093533769487,72.87443726237026,Coffee Shop
2058,Thane (H Q),400601,19.0923049,72.8704901,Thane,Air India Lounge,19.094217853786677,72.86922785436184,Airport Lounge
2059,Thane (H Q),400601,19.0923049,72.8704901,Thane,Ile Bar,19.094326047599115,72.87163931079063,Airport Lounge
2060,Thane (H Q),400601,19.0923049,72.8704901,Thane,Kama Ayurveda,19.094857,72.871077,Cosmetics Shop
2061,Thane (H Q),400601,19.0923049,72.8704901,Thane,"Pizza Hut, CSIA Departurees",19.095143,72.871366,Italian Restaurant
2062,Thane (H Q),400601,19.0923049,72.8704901,Thane,KFC,19.09598314849021,72.87451033557707,Fast Food Restaurant
2063,Thane (H Q),400601,19.0923049,72.8704901,Thane,Cafe Coffee Day,19.095522431014917,72.87417765998553,Airport Food Court
2064,Thane (H Q),400601,19.0923049,72.8704901,Thane,American Express Centurion Lounge T2,19.096789,72.872346,Airport Lounge
2065,Thane (H Q),400601,19.0923049,72.8704901,Thane,Departure D Terminal,19.095531151160582,72.87452379644571,Airport Terminal
2066,Thane (H Q),400601,19.0923049,72.8704901,Thane,heaven and earth spa,19.096522628092806,72.87367576123722,Spa
2067,Thane (H Q),400601,19.0923049,72.8704901,Thane,Gate 10,19.094774964047,72.8754237489206,Airport Terminal
2068,Thane (H Q),400601,19.0923049,72.8704901,Thane,Talwalkar's Gym,19.095891890956636,72.87463917515555,Arts & Entertainment
2069,Uttan,401106,19.2533188,72.7905148,Thane,V V hotel,19.254638752676147,72.79165620102268,Whisky Bar
2070,Uttan,401106,19.2533188,72.7905148,Thane,Gorai ferry point,19.250717274838664,72.79267187692095,Boat or Ferry
2071,Uttan,401106,19.2533188,72.7905148,Thane,Cigad Resort,19.25070121860292,72.78600642739056,Resort
2072,Uttan,401106,19.2533188,72.7905148,Thane,Gorai Hill Resort,19.250524920336428,72.78605836664086,Resort
2073,Uttan,401106,19.2533188,72.7905148,Thane,Palmlands Holiday Resort,19.250014,72.786208,Recreation Center
2074,Virar,401303,19.4014554,72.8836905,Thane,Jay Bajrang Dhaba,19.405869713720826,72.88164332873255,Indian Restaurant
2075,Council Hall,400039,51.3249336,0.1553449,Mumbai,7 Hotel Diner,51.324293476532205,0.15563116753555126,Diner
2076,Council Hall,400039,51.3249336,0.1553449,Mumbai,TakenByDrone,51.329169,0.15041099999996277,Business Service
2077,Kalwa,400605,19.19869635,72.9913693396343,Thane,Dragon Chinese,19.197037999688273,72.99131627295279,Chinese Restaurant
2078,Kalwa,400605,19.19869635,72.9913693396343,Thane,Manisha Nagar,19.19770190159164,72.99179077148438,Neighborhood
2079,Kalwa,400605,19.19869635,72.9913693396343,Thane,Shayadri,19.196763922222583,72.9933595342906,Other Great Outdoors
2080,Kalwa,400605,19.19869635,72.9913693396343,Thane,Apollo Gym,19.195694902351086,72.99067623381399,Gym
2081,Kalwa,400605,19.19869635,72.9913693396343,Thane,Mangalore Stores,19.196336281422724,72.98711274083281,Grocery Store
2082,Kalwa,400605,19.19869635,72.9913693396343,Thane,Kalwa Super Market,19.196265447826633,72.98712427325958,Department Store
2083,Kalwa,400605,19.19869635,72.9913693396343,Thane,Navaratna Veg Restaurant,19.195113753379342,72.98726266233665,Multicuisine Indian Restaurant
2084,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,"Hastinapur Chat, Anushakti Nagar",19.038127247836396,72.9258676243614,Indian Restaurant
2085,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,MAFCO,19.04117080652529,72.92619061553405,Fast Food Restaurant
2086,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,"Cricket Ground, Anushaktinagar",19.032430491332562,72.92879183207738,Playground
2087,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,Sahakari Bhandar,19.041731803956228,72.92444876510542,Convenience Store
2088,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,Anushaktinagar Bus Depot,19.042588047074872,72.92610433587738,Bus Station
2089,Anu Shakti Nagar,400094,19.037521648922993,72.92785209983423,Mumbai,"rasoi,anushakti nagar",19.038766352479698,72.92230892483617,Indian Restaurant
2090,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
2091,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2092,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2093,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
2094,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
2095,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
2096,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
2097,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
2098,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2099,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2100,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
2101,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2102,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2103,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2104,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
2105,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
2106,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2107,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2108,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
2109,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2110,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2111,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,The Clearing House,18.935328221472208,72.83826324402152,Lounge
2112,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Hotel Deluxe,18.93391483135239,72.83320482251608,Indian Restaurant
2113,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Mocambo Café,18.934266798708116,72.83369775717813,Café
2114,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Press Club Mumbai,18.94072099666554,72.83246892405421,Bar
2115,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2116,Bhavani Shankar Road,400028,18.9387711,72.8353355,Mumbai,Kaboom,18.936023889132862,72.84016734038651,Asian Restaurant
2117,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
2118,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2119,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2120,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
2121,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
2122,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
2123,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
2124,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
2125,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2126,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2127,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
2128,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2129,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2130,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2131,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
2132,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
2133,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2134,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2135,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
2136,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2137,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2138,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,The Clearing House,18.935328221472208,72.83826324402152,Lounge
2139,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Hotel Deluxe,18.93391483135239,72.83320482251608,Indian Restaurant
2140,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Mocambo Café,18.934266798708116,72.83369775717813,Café
2141,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Press Club Mumbai,18.94072099666554,72.83246892405421,Bar
2142,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2143,Mumbai G P O,400001,18.9387711,72.8353355,Mumbai,Kaboom,18.936023889132862,72.84016734038651,Asian Restaurant
2144,N I T I E,400087,18.9387711,72.8353355,Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
2145,N I T I E,400087,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2146,N I T I E,400087,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2147,N I T I E,400087,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
2148,N I T I E,400087,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
2149,N I T I E,400087,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
2150,N I T I E,400087,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
2151,N I T I E,400087,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
2152,N I T I E,400087,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2153,N I T I E,400087,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2154,N I T I E,400087,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
2155,N I T I E,400087,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2156,N I T I E,400087,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2157,N I T I E,400087,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2158,N I T I E,400087,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
2159,N I T I E,400087,18.9387711,72.8353355,Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
2160,N I T I E,400087,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2161,N I T I E,400087,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2162,N I T I E,400087,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
2163,N I T I E,400087,18.9387711,72.8353355,Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
2164,N I T I E,400087,18.9387711,72.8353355,Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
2165,N I T I E,400087,18.9387711,72.8353355,Mumbai,The Clearing House,18.935328221472208,72.83826324402152,Lounge
2166,N I T I E,400087,18.9387711,72.8353355,Mumbai,Hotel Deluxe,18.93391483135239,72.83320482251608,Indian Restaurant
2167,N I T I E,400087,18.9387711,72.8353355,Mumbai,Mocambo Café,18.934266798708116,72.83369775717813,Café
2168,N I T I E,400087,18.9387711,72.8353355,Mumbai,Press Club Mumbai,18.94072099666554,72.83246892405421,Bar
2169,N I T I E,400087,18.9387711,72.8353355,Mumbai,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
2170,N I T I E,400087,18.9387711,72.8353355,Mumbai,Kaboom,18.936023889132862,72.84016734038651,Asian Restaurant
2171,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
2172,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2173,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
2174,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
2175,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
2176,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
2177,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
2178,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
2179,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
2180,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
2181,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
2182,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
2183,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
2184,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
2185,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
2186,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
2187,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
2188,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
2189,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
2190,Rajbhavan,400035,18.9387711,72.8353355,Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
